ID,cb_person_cred_hist_length,credit_score,loan_int_rate,loan_percent_income,person_emp_exp,person_gender,person_income,loan_status,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT
254,3,589,12.21,0.17,0,0,29678,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
255,2,615,11.48,0.03,3,1,72989,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
256,3,617,11.49,0.02,4,0,97083,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
257,3,520,10.95,0.05,0,0,102828,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
258,16,638,10.08,0.12,11,1,50513,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
259,15,645,9.64,0.28,18,1,36996,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
260,3,606,9.61,0.23,1,1,24235,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
261,6,681,10.99,0.08,2,0,38276,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
262,17,630,9.63,0.19,12,0,76772,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
263,10,657,11.71,0.1,12,1,46079,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
264,4,595,10.38,0.22,3,1,63172,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
265,10,710,11.01,0.15,11,1,103267,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
266,5,500,7.9,0.04,5,1,35357,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
267,10,680,9.83,0.06,3,1,116285,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
268,4,601,12.98,0.27,0,1,16664,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
269,2,611,16.49,0.24,0,0,63604,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
270,12,618,11.83,0.05,14,0,280587,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
271,9,553,10.58,0.04,5,0,100328,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
272,2,577,16.29,0.05,2,1,38154,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
273,4,647,10.37,0.14,3,0,84989,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
274,4,664,11.01,0.28,0,1,46830,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
275,7,680,11.01,0.15,8,0,84810,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
276,3,681,7.49,0.11,0,1,63235,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
277,2,600,11.01,0.22,0,1,107319,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
278,10,686,10.76,0.26,2,0,18183,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
279,3,659,11.58,0.06,5,0,78890,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
280,11,725,12.18,0.16,14,1,112398,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
281,8,668,11.14,0.2,11,0,84934,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
282,8,600,12.69,0.08,7,0,41717,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
283,2,651,7.66,0.23,3,1,41389,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
284,4,690,7.66,0.09,0,1,76532,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
285,11,688,12.42,0.06,14,0,84907,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
286,3,642,16.35,0.3,0,1,53876,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
287,3,539,11.01,0.01,2,1,186938,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
288,15,634,11.01,0.23,15,1,42940,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
289,7,666,15.98,0.09,3,1,42168,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
290,2,595,7.88,0.16,4,1,60931,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
291,5,567,15.99,0.11,5,0,103526,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
292,3,623,15.99,0.04,1,1,31532,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
293,4,603,12.73,0.33,7,0,75526,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
294,3,679,12.42,0.05,0,0,87494,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
295,2,665,11.01,0.13,5,0,8267,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
296,14,698,8.7,0.1,12,0,30902,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
297,4,672,13.49,0.14,4,1,138648,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
298,2,643,19.13,0.06,2,0,139177,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
299,5,703,11.6,0.13,0,0,79179,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
300,4,572,11.44,0.17,5,1,151346,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
301,9,677,10.08,0.08,12,0,98306,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
302,4,659,14.54,0.05,0,1,29986,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
303,2,492,11.01,0.23,0,0,42997,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
304,11,664,7.51,0.25,28,1,84772,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
305,7,616,13.33,0.28,4,1,125550,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
306,4,573,10.65,0.17,0,1,58880,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
307,7,630,10,0.24,7,0,50167,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
308,15,702,8.49,0.24,22,1,58814,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
309,4,680,6.91,0.08,0,1,72778,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
310,10,707,12.53,0.32,5,1,38586,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
311,5,554,11.01,0.25,7,0,24254,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
312,8,569,9.83,0.06,6,1,75552,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
313,8,625,6.94,0.29,9,1,49069,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
314,2,502,17.27,0.13,3,1,51288,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
315,3,638,10.5,0.1,1,0,37116,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
316,2,595,18.43,0.43,8,1,58602,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
317,3,560,6.62,0.15,6,0,70120,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
318,4,648,10.59,0.22,0,0,27001,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
319,4,589,12.42,0.16,0,0,36840,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
320,3,690,6.91,0.12,3,1,72851,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
321,7,659,10.78,0.15,3,1,14109,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
322,3,475,11.12,0.14,2,0,36578,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
323,3,545,6.03,0.06,0,0,87390,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
324,2,709,13.79,0.08,5,0,84731,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
325,3,612,7.29,0.06,3,1,90923,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
326,4,698,7.39,0.03,8,1,144976,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
327,6,677,11.97,0.21,4,0,49170,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
328,4,668,11.81,0.12,0,1,36909,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
329,7,606,8.99,0.17,6,0,70280,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
330,4,676,7.9,0.02,2,1,112607,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
331,3,647,11.01,0.08,0,1,91045,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
332,2,696,11.01,0.17,5,1,18153,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
333,8,652,16.82,0.18,5,1,112889,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
334,4,636,10.65,0.21,4,1,37382,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
335,12,599,6.99,0.03,18,0,77689,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
336,2,585,10.75,0.1,0,0,60926,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
337,4,593,8.9,0.14,1,1,68594,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
338,3,693,16.77,0.06,5,0,130548,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
339,4,529,10.36,0.08,0,0,60152,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
340,5,627,12.87,0.2,3,1,59379,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
341,2,610,13.8,0.12,3,0,66669,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
342,16,605,12.99,0.1,14,0,94560,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
343,9,656,7.66,0.23,8,1,38070,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
344,7,624,16.77,0.18,6,0,40555,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
345,7,599,6.92,0.05,7,1,133097,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
346,4,605,14.83,0.15,0,0,161346,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
347,2,583,10.91,0.22,1,1,18292,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
348,4,657,15.65,0.13,3,1,78780,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
349,4,617,11.23,0.05,2,0,37088,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
350,11,725,13.81,0.16,12,1,84950,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
351,9,574,10.65,0.1,4,1,58412,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
352,20,712,10.38,0.15,37,1,20300,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
353,4,647,9.7,0.08,4,0,130984,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
354,14,656,10.84,0.06,17,0,242401,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
355,2,615,15.01,0.03,0,0,206035,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
356,8,576,16.07,0.22,9,1,72988,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
357,2,651,13.49,0.29,0,1,33310,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
358,4,597,11.01,0.23,2,0,45296,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
359,4,478,11.36,0.02,1,0,54640,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
360,2,603,6.99,0.21,2,0,57098,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
361,4,653,11.49,0.04,4,0,72828,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
362,15,646,15.7,0.27,18,1,37502,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
363,3,618,7.9,0.15,0,1,78531,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
364,11,648,6.91,0.32,14,0,56032,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
365,5,680,9.91,0.06,11,0,37268,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
366,4,669,12.87,0.1,2,0,156961,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
367,3,637,16.45,0.19,6,0,86423,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
368,10,610,5.79,0.05,12,1,80887,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
369,2,680,13.11,0.16,1,0,88386,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
370,2,621,12.42,0.07,2,0,65963,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
371,5,694,12.21,0.25,4,1,79904,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
372,7,700,16.29,0.1,3,1,76226,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
373,9,623,8.05,0.05,9,1,73132,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
374,4,594,9.32,0.23,1,0,43243,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
375,9,637,6.76,0.03,8,0,39556,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
376,7,637,5.42,0.08,6,1,120723,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
377,4,590,15.32,0.22,3,0,80194,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
378,7,605,11.14,0.18,3,0,71757,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
379,2,642,12.73,0.03,0,1,153308,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
380,10,658,13.99,0.06,9,1,47908,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
381,3,598,13.48,0.06,3,0,46907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
382,3,579,5.99,0.05,5,1,157233,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
383,9,671,11.01,0.08,6,0,128197,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
384,5,681,12.41,0.12,1,1,80593,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
385,4,551,13.17,0.13,0,0,59488,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
386,2,694,11.12,0.06,0,1,87401,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
387,3,658,8.16,0.08,3,0,65750,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
388,3,571,10.25,0.43,1,0,42149,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
389,5,709,13.15,0.27,12,1,84746,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
390,3,648,12.32,0.09,4,0,46660,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
391,15,656,10.99,0.21,10,1,96777,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
392,5,681,11.99,0.25,9,0,48715,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
393,3,589,7.29,0.12,0,1,104433,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
394,2,700,7.49,0.19,6,1,72878,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
395,13,665,15.23,0.07,18,1,21008,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
396,5,620,12.74,0.17,5,0,69373,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
397,4,663,7.4,0.12,0,1,56443,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
398,3,565,13.61,0.08,1,0,47052,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
399,5,705,11.99,0.03,9,0,151191,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
400,12,590,11.4,0.03,16,1,103086,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
401,4,620,12.42,0.24,0,1,50951,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
402,11,702,10.38,0.07,25,0,106684,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
403,4,690,11.48,0.34,2,1,29746,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
404,2,675,9.25,0.11,6,0,229271,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
405,17,714,15.99,0.14,17,1,73335,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
406,3,538,7.49,0.15,0,1,68208,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
407,8,645,8.9,0.23,7,1,72982,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
408,3,632,11.01,0.17,0,0,80437,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
409,9,612,10.85,0.23,10,0,51349,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
410,8,625,10.85,0.15,8,1,67203,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
411,3,521,11.58,0.14,5,1,84921,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
412,4,647,9.09,0.05,3,0,94970,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
413,6,597,12.63,0.33,3,0,76373,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
414,3,650,12.41,0.3,7,1,54970,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
415,3,603,13.79,0.17,0,1,58470,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
416,5,640,9.88,0.11,12,1,35555,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
417,4,706,8.94,0.14,4,1,65740,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
418,9,658,13.49,0.04,5,0,117304,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
419,4,664,17.58,0.19,0,0,60808,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
420,12,673,9.21,0.03,12,0,84541,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
421,4,595,7.49,0.11,5,1,90964,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
422,2,636,6.62,0.03,1,1,107466,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
423,8,741,14.35,0.07,11,0,29664,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
424,10,680,6.62,0.23,8,0,29859,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
425,7,660,11.99,0.23,11,1,38010,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
426,4,624,14.61,0.07,1,0,60955,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
427,10,696,10.97,0.17,7,1,81508,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
428,10,692,13.23,0.18,12,0,67160,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
429,4,648,7.83,0.3,3,1,80550,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
430,6,689,13.85,0.14,14,0,23655,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
431,2,604,13.85,0.16,4,1,97955,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
432,2,684,9.38,0.18,0,1,59911,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
433,6,687,9.46,0.17,8,0,23827,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
434,2,698,6.99,0.1,6,1,185580,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
435,20,637,11.58,0.1,34,0,115308,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
436,8,666,13.35,0.09,17,1,43094,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
437,10,656,12.73,0.11,10,1,211117,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
438,3,500,12.51,0.02,4,0,102894,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
439,10,597,13.85,0.14,9,0,108822,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
440,2,710,13.61,0.05,5,1,123307,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
441,3,665,7.63,0.22,0,1,42652,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
442,3,645,13.48,0.21,1,0,46774,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
443,2,604,11.86,0.1,3,1,61994,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
444,5,596,7.61,0.19,6,1,64635,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
445,11,705,5.79,0.1,17,0,72615,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
446,6,630,7.88,0.09,5,0,151978,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
447,2,564,9.62,0.29,2,0,85188,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
448,3,628,16.29,0.06,3,0,45608,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
449,2,672,13.06,0.22,4,1,108721,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
450,4,670,8.1,0.09,5,1,79152,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
451,4,683,9.62,0.15,0,1,29600,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
452,10,585,6.76,0.06,5,1,31506,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
453,3,625,10.99,0.09,1,1,59689,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
454,4,672,12.99,0.1,1,0,103449,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
455,12,560,9.32,0.13,17,0,39328,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
456,5,600,8.42,0.1,2,1,115794,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
457,4,469,7.25,0.16,1,1,55250,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
458,3,599,10.81,0.19,0,1,21175,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
459,8,670,12.99,0.08,8,1,104378,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
460,2,598,11.26,0.18,0,1,108886,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
461,2,558,14.84,0.03,0,0,101624,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
462,6,621,13,0.06,2,0,77471,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
463,3,576,13.85,0.17,1,1,59388,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
464,3,573,11.37,0.1,0,0,61036,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
465,6,569,11.01,0.11,6,1,330870,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
466,3,610,15.58,0.25,0,0,59839,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
467,4,675,7.74,0.06,6,1,25089,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
468,10,691,9.82,0.11,7,1,91109,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
469,3,596,11.4,0.12,0,0,43070,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
470,4,638,11.01,0.05,0,0,91268,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
471,3,572,7.29,0.14,0,0,63063,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
472,3,704,6.54,0.16,0,1,90928,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
473,4,640,6.17,0.1,0,0,53743,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
474,3,583,11.01,0.15,0,1,87248,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
475,10,680,12.68,0.36,7,0,97064,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
476,17,651,10.62,0.12,16,0,50160,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
477,3,682,14.96,0.16,2,1,75876,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
478,7,626,9.32,0.14,6,1,54971,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
479,4,602,10.48,0.05,3,0,85215,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
480,7,675,6.39,0.03,6,1,81307,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
481,7,704,14.79,0.05,13,1,84953,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
482,10,667,9.63,0.12,7,0,90827,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
483,3,520,7.68,0.11,1,0,66876,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
484,5,540,12.11,0.13,7,1,163061,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
485,8,636,11.2,0.04,2,1,91044,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
486,8,654,14.65,0.06,9,1,41684,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
487,3,685,6.92,0.06,0,0,229048,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
488,10,601,11.01,0.01,3,1,107464,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
489,3,692,13.85,0.18,0,1,37053,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
490,3,548,11.99,0.13,2,1,62736,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
491,6,676,7.49,0.24,5,1,61401,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
492,4,597,7.49,0.07,0,1,87378,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
493,8,680,14.91,0.07,4,0,15158,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
494,7,641,10.59,0.23,7,1,90817,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
495,15,540,12.99,0.06,21,0,102828,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
496,13,629,12.53,0.03,14,0,840912,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
497,3,571,11.01,0.06,1,0,96641,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
498,7,566,11.01,0.14,14,0,105236,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
499,3,629,17.49,0.07,2,1,64360,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
500,5,623,14.96,0.1,11,1,61049,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
501,9,601,8.21,0.11,6,1,109014,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
502,2,605,12.18,0.22,5,1,37009,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
503,4,650,11.11,0.24,0,1,62142,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
504,4,623,7.51,0.32,0,0,42732,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
505,8,565,10.62,0.2,12,1,64601,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
506,17,558,11.14,0.07,14,0,87052,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
507,2,518,12.69,0.2,4,1,56370,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
508,8,689,8.49,0.15,3,1,48569,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
509,2,637,5.79,0.1,2,0,121172,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
510,12,661,13.49,0.04,27,0,78803,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
511,9,585,6.99,0.14,9,1,43917,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
512,12,716,14.06,0.13,12,0,63329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
